09/10/24 10:34:53 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/10/24 10:34:53 Train Loader Image Data Size: (28, 28)
09/10/24 10:34:54 (0m 00s) | [1/10000] Batch 0 (0.682s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0125 | Abs. Loss: 10.01
09/10/24 11:00:05 (10m 48s) | [11/10000] Batch 339 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9931 | Abs. Loss: 155842.14
09/10/24 11:00:05 (10m 48s) | [11/10000] Batch 340 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0260 | Abs. Loss: 155852.16
09/10/24 11:00:05 (10m 48s) | [11/10000] Batch 341 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0131 | Abs. Loss: 155862.17
09/10/24 11:00:05 (10m 48s) | [11/10000] Batch 342 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0285 | Abs. Loss: 155872.20
09/10/24 11:00:06 (10m 48s) | [11/10000] Batch 343 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0072 | Abs. Loss: 155882.21
09/10/24 11:00:06 (10m 48s) | [11/10000] Batch 344 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0404 | Abs. Loss: 155892.25
09/10/24 11:00:06 (10m 48s) | [11/10000] Batch 345 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0182 | Abs. Loss: 155902.27
09/10/24 11:00:06 (10m 48s) | [11/10000] Batch 346 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0065 | Abs. Loss: 155912.28
09/10/24 11:00:06 (10m 48s) | [11/10000] Batch 347 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0458 | Abs. Loss: 155922.32
09/10/24 11:00:06 (10m 48s) | [11/10000] Batch 348 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0264 | Abs. Loss: 155932.35
09/10/24 11:00:06 (10m 48s) | [11/10000] Batch 349 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0128 | Abs. Loss: 155942.36
09/10/24 11:00:06 (10m 48s) | [11/10000] Batch 350 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0169 | Abs. Loss: 155952.38
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 351 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0140 | Abs. Loss: 155962.39
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 352 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9810 | Abs. Loss: 155972.37
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 353 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0059 | Abs. Loss: 155982.38
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 354 (0.006s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0273 | Abs. Loss: 155992.41
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 355 (0.006s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0003 | Abs. Loss: 156002.41
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 356 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9885 | Abs. Loss: 156012.39
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 357 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9965 | Abs. Loss: 156022.39
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 358 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0255 | Abs. Loss: 156032.42
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 359 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9796 | Abs. Loss: 156042.40
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 360 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9988 | Abs. Loss: 156052.39
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 361 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0014 | Abs. Loss: 156062.40
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 362 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9968 | Abs. Loss: 156072.39
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 363 (0.006s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0411 | Abs. Loss: 156082.43
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 364 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0085 | Abs. Loss: 156092.44
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 365 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9942 | Abs. Loss: 156102.44
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 366 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9771 | Abs. Loss: 156112.41
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 367 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9820 | Abs. Loss: 156122.40
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 368 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9893 | Abs. Loss: 156132.39
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 369 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9858 | Abs. Loss: 156142.37
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 370 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9983 | Abs. Loss: 156152.37
09/10/24 11:00:06 (10m 49s) | [11/10000] Batch 371 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9951 | Abs. Loss: 156162.36
09/10/24 11:00:07 (10m 49s) | [11/10000] Batch 372 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9758 | Abs. Loss: 156172.34
09/10/24 11:00:07 (10m 49s) | [11/10000] Batch 373 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0099 | Abs. Loss: 156182.35
09/10/24 11:00:07 (10m 49s) | [11/10000] Batch 374 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0589 | Abs. Loss: 156192.41
09/10/24 11:00:07 (10m 49s) | [11/10000] Batch 375 (0.006s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9812 | Abs. Loss: 156202.39
09/10/24 11:00:07 (10m 49s) | [11/10000] Batch 376 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0072 | Abs. Loss: 156212.40
09/10/24 11:00:07 (10m 49s) | [11/10000] Batch 377 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9886 | Abs. Loss: 156222.39
09/10/24 11:00:07 (10m 49s) | [11/10000] Batch 378 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9943 | Abs. Loss: 156232.38
09/10/24 11:00:07 (10m 49s) | [11/10000] Batch 379 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0173 | Abs. Loss: 156242.40
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 380 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0232 | Abs. Loss: 156252.42
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 381 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0056 | Abs. Loss: 156262.43
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 382 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9982 | Abs. Loss: 156272.42
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 383 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0064 | Abs. Loss: 156282.43
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 384 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0095 | Abs. Loss: 156292.44
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 385 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0318 | Abs. Loss: 156302.47
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 386 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9991 | Abs. Loss: 156312.47
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 387 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0025 | Abs. Loss: 156322.47
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 388 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9885 | Abs. Loss: 156332.46
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 389 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9919 | Abs. Loss: 156342.45
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 390 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0101 | Abs. Loss: 156352.46
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 391 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0115 | Abs. Loss: 156362.48
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 392 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0049 | Abs. Loss: 156372.48
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 393 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9851 | Abs. Loss: 156382.47
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 394 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0101 | Abs. Loss: 156392.48
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 395 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9767 | Abs. Loss: 156402.45
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 396 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0141 | Abs. Loss: 156412.47
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 397 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0000 | Abs. Loss: 156422.47
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 398 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9993 | Abs. Loss: 156432.47
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 399 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0192 | Abs. Loss: 156442.49
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 400 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0004 | Abs. Loss: 156452.49
09/10/24 11:00:07 (10m 50s) | [11/10000] Batch 401 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9998 | Abs. Loss: 156462.49
09/10/24 11:00:08 (10m 50s) | [11/10000] Batch 402 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9932 | Abs. Loss: 156472.48
09/10/24 11:00:08 (10m 50s) | [11/10000] Batch 403 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9919 | Abs. Loss: 156482.47
09/10/24 11:00:08 (10m 50s) | [11/10000] Batch 404 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0325 | Abs. Loss: 156492.50
09/10/24 11:00:08 (10m 50s) | [11/10000] Batch 405 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0103 | Abs. Loss: 156502.51
09/10/24 11:00:08 (10m 50s) | [11/10000] Batch 406 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0123 | Abs. Loss: 156512.53
09/10/24 11:00:08 (10m 50s) | [11/10000] Batch 407 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0007 | Abs. Loss: 156522.53
09/10/24 11:00:08 (10m 50s) | [11/10000] Batch 408 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0120 | Abs. Loss: 156532.54
09/10/24 11:00:08 (10m 50s) | [11/10000] Batch 409 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0062 | Abs. Loss: 156542.54
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 410 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9971 | Abs. Loss: 156552.54
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 411 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0387 | Abs. Loss: 156562.58
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 412 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9973 | Abs. Loss: 156572.58
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 413 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0010 | Abs. Loss: 156582.58
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 414 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9954 | Abs. Loss: 156592.57
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 415 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9994 | Abs. Loss: 156602.57
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 416 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0151 | Abs. Loss: 156612.59
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 417 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9909 | Abs. Loss: 156622.58
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 418 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9946 | Abs. Loss: 156632.57
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 419 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0045 | Abs. Loss: 156642.58
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 420 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0160 | Abs. Loss: 156652.59
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 421 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9949 | Abs. Loss: 156662.59
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 422 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0108 | Abs. Loss: 156672.60
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 423 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9939 | Abs. Loss: 156682.59
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 424 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0094 | Abs. Loss: 156692.60
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 425 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9723 | Abs. Loss: 156702.58
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 426 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9895 | Abs. Loss: 156712.57
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 427 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9823 | Abs. Loss: 156722.55
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 428 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9994 | Abs. Loss: 156732.55
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 429 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9847 | Abs. Loss: 156742.53
09/10/24 11:00:08 (10m 51s) | [11/10000] Batch 430 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0129 | Abs. Loss: 156752.54
09/10/24 11:00:09 (10m 51s) | [11/10000] Batch 431 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0069 | Abs. Loss: 156762.55
09/10/24 11:00:09 (10m 51s) | [11/10000] Batch 432 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9884 | Abs. Loss: 156772.54
09/10/24 11:00:09 (10m 51s) | [11/10000] Batch 433 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0109 | Abs. Loss: 156782.55
09/10/24 11:00:09 (10m 51s) | [11/10000] Batch 434 (0.006s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0008 | Abs. Loss: 156792.55
09/10/24 11:00:09 (10m 51s) | [11/10000] Batch 435 (0.006s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9947 | Abs. Loss: 156802.55
09/10/24 11:00:09 (10m 51s) | [11/10000] Batch 436 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9998 | Abs. Loss: 156812.55
09/10/24 11:00:09 (10m 51s) | [11/10000] Batch 437 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0048 | Abs. Loss: 156822.55
09/10/24 11:00:09 (10m 51s) | [11/10000] Batch 438 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0050 | Abs. Loss: 156832.56
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 439 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9964 | Abs. Loss: 156842.55
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 440 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0153 | Abs. Loss: 156852.57
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 441 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9951 | Abs. Loss: 156862.56
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 442 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9901 | Abs. Loss: 156872.55
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 443 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0070 | Abs. Loss: 156882.56
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 444 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0157 | Abs. Loss: 156892.58
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 445 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0091 | Abs. Loss: 156902.58
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 446 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0045 | Abs. Loss: 156912.59
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 447 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0087 | Abs. Loss: 156922.60
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 448 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0005 | Abs. Loss: 156932.60
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 449 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9919 | Abs. Loss: 156942.59
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 450 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0077 | Abs. Loss: 156952.60
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 451 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0104 | Abs. Loss: 156962.61
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 452 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9995 | Abs. Loss: 156972.61
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 453 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9872 | Abs. Loss: 156982.59
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 454 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0087 | Abs. Loss: 156992.60
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 455 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0050 | Abs. Loss: 157002.61
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 456 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0065 | Abs. Loss: 157012.61
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 457 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9713 | Abs. Loss: 157022.59
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 458 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0027 | Abs. Loss: 157032.59
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 459 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0071 | Abs. Loss: 157042.60
09/10/24 11:00:09 (10m 52s) | [11/10000] Batch 460 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9946 | Abs. Loss: 157052.59
09/10/24 11:00:10 (10m 52s) | [11/10000] Batch 461 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0107 | Abs. Loss: 157062.60
09/10/24 11:00:10 (10m 52s) | [11/10000] Batch 462 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9828 | Abs. Loss: 157072.58
09/10/24 11:00:10 (10m 52s) | [11/10000] Batch 463 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0088 | Abs. Loss: 157082.59
09/10/24 11:00:10 (10m 52s) | [11/10000] Batch 464 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0369 | Abs. Loss: 157092.63
09/10/24 11:00:10 (10m 52s) | [11/10000] Batch 465 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9957 | Abs. Loss: 157102.63
09/10/24 11:00:10 (10m 52s) | [11/10000] Batch 466 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9771 | Abs. Loss: 157112.60
09/10/24 11:00:10 (10m 52s) | [11/10000] Batch 467 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9854 | Abs. Loss: 157122.59
09/10/24 11:00:10 (10m 52s) | [11/10000] Batch 468 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0180 | Abs. Loss: 157132.61
09/10/24 11:00:10 (10m 53s) | [11/10000] Batch 469 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0083 | Abs. Loss: 157142.61
09/10/24 11:00:10 (10m 53s) | [11/10000] Batch 470 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0249 | Abs. Loss: 157152.64
09/10/24 11:00:10 (10m 53s) | [11/10000] Batch 471 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9952 | Abs. Loss: 157162.63
09/10/24 11:00:10 (10m 53s) | [11/10000] Batch 472 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9783 | Abs. Loss: 157172.61
09/10/24 11:00:10 (10m 53s) | [11/10000] Batch 473 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0010 | Abs. Loss: 157182.61
09/10/24 11:00:10 (10m 53s) | [11/10000] Batch 474 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0277 | Abs. Loss: 157192.64
09/10/24 11:00:10 (10m 53s) | [11/10000] Batch 475 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9950 | Abs. Loss: 157202.64
09/10/24 11:00:10 (10m 53s) | [11/10000] Batch 476 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9883 | Abs. Loss: 157212.62
09/10/24 11:00:10 (10m 53s) | [11/10000] Batch 477 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9715 | Abs. Loss: 157222.60
09/10/24 11:00:10 (10m 53s) | [11/10000] Batch 478 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0348 | Abs. Loss: 157232.63
09/10/24 11:00:10 (10m 53s) | [11/10000] Batch 479 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9720 | Abs. Loss: 157242.60
09/10/24 11:00:10 (10m 53s) | [11/10000] Batch 480 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0075 | Abs. Loss: 157252.61
09/10/24 11:00:10 (10m 53s) | [11/10000] Batch 481 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0031 | Abs. Loss: 157262.61
