09/11/24 22:42:40 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 8), ('leak', 0.99), ('drop', 0.5), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 8), ('leak', 0.99), ('drop', 0.5))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 8), ('leak', 0.99), ('drop', 0.5))

09/11/24 22:42:40 Train Loader Image Data Size: (28, 28)
09/11/24 22:42:41 (0m 00s) | [1/10000] Batch 0 (0.699s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.011313 | Abs. Loss: 1.01
09/11/24 22:54:06 (11m 25s) | [10/10000] Batch 394 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973304 | Abs. Loss: 14461.65
09/11/24 22:54:06 (11m 25s) | [10/10000] Batch 395 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973291 | Abs. Loss: 14462.62
09/11/24 22:54:06 (11m 25s) | [10/10000] Batch 396 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973271 | Abs. Loss: 14463.59
09/11/24 22:54:06 (11m 25s) | [10/10000] Batch 397 (0.007s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973319 | Abs. Loss: 14464.57
09/11/24 22:54:06 (11m 25s) | [10/10000] Batch 398 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973287 | Abs. Loss: 14465.54
09/11/24 22:54:06 (11m 25s) | [10/10000] Batch 399 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973272 | Abs. Loss: 14466.51
09/11/24 22:54:06 (11m 26s) | [10/10000] Batch 400 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973277 | Abs. Loss: 14467.49
09/11/24 22:54:06 (11m 26s) | [10/10000] Batch 401 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973293 | Abs. Loss: 14468.46
09/11/24 22:54:06 (11m 26s) | [10/10000] Batch 402 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973287 | Abs. Loss: 14469.43
09/11/24 22:54:06 (11m 26s) | [10/10000] Batch 403 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973309 | Abs. Loss: 14470.41
09/11/24 22:54:06 (11m 26s) | [10/10000] Batch 404 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973318 | Abs. Loss: 14471.38
09/11/24 22:54:06 (11m 26s) | [10/10000] Batch 405 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973342 | Abs. Loss: 14472.35
09/11/24 22:54:06 (11m 26s) | [10/10000] Batch 406 (0.007s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973294 | Abs. Loss: 14473.33
09/11/24 22:54:06 (11m 26s) | [10/10000] Batch 407 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973244 | Abs. Loss: 14474.30
09/11/24 22:54:06 (11m 26s) | [10/10000] Batch 408 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973276 | Abs. Loss: 14475.27
09/11/24 22:54:06 (11m 26s) | [10/10000] Batch 409 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973282 | Abs. Loss: 14476.25
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 410 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973344 | Abs. Loss: 14477.22
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 411 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973327 | Abs. Loss: 14478.19
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 412 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973283 | Abs. Loss: 14479.17
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 413 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973284 | Abs. Loss: 14480.14
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 414 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973385 | Abs. Loss: 14481.11
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 415 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973260 | Abs. Loss: 14482.09
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 416 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973263 | Abs. Loss: 14483.06
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 417 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973262 | Abs. Loss: 14484.03
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 418 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973340 | Abs. Loss: 14485.01
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 419 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973291 | Abs. Loss: 14485.98
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 420 (0.007s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973298 | Abs. Loss: 14486.95
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 421 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973227 | Abs. Loss: 14487.93
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 422 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973349 | Abs. Loss: 14488.90
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 423 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973390 | Abs. Loss: 14489.87
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 424 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973209 | Abs. Loss: 14490.85
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 425 (0.007s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973277 | Abs. Loss: 14491.82
09/11/24 22:54:07 (11m 26s) | [10/10000] Batch 426 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973260 | Abs. Loss: 14492.79
09/11/24 22:54:07 (11m 27s) | [10/10000] Batch 427 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973369 | Abs. Loss: 14493.77
09/11/24 22:54:07 (11m 27s) | [10/10000] Batch 428 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973253 | Abs. Loss: 14494.74
09/11/24 22:54:07 (11m 27s) | [10/10000] Batch 429 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973270 | Abs. Loss: 14495.71
09/11/24 22:54:07 (11m 27s) | [10/10000] Batch 430 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973317 | Abs. Loss: 14496.69
09/11/24 22:54:07 (11m 27s) | [10/10000] Batch 431 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973381 | Abs. Loss: 14497.66
09/11/24 22:54:07 (11m 27s) | [10/10000] Batch 432 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973264 | Abs. Loss: 14498.63
09/11/24 22:54:07 (11m 27s) | [10/10000] Batch 433 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973314 | Abs. Loss: 14499.61
09/11/24 22:54:07 (11m 27s) | [10/10000] Batch 434 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973264 | Abs. Loss: 14500.58
09/11/24 22:54:07 (11m 27s) | [10/10000] Batch 435 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973244 | Abs. Loss: 14501.55
09/11/24 22:54:07 (11m 27s) | [10/10000] Batch 436 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973283 | Abs. Loss: 14502.53
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 437 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973292 | Abs. Loss: 14503.50
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 438 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973279 | Abs. Loss: 14504.47
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 439 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973229 | Abs. Loss: 14505.45
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 440 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973243 | Abs. Loss: 14506.42
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 441 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973309 | Abs. Loss: 14507.39
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 442 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973257 | Abs. Loss: 14508.37
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 443 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973282 | Abs. Loss: 14509.34
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 444 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973269 | Abs. Loss: 14510.31
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 445 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973204 | Abs. Loss: 14511.29
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 446 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973288 | Abs. Loss: 14512.26
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 447 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973296 | Abs. Loss: 14513.23
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 448 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973280 | Abs. Loss: 14514.21
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 449 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973290 | Abs. Loss: 14515.18
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 450 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973250 | Abs. Loss: 14516.15
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 451 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973223 | Abs. Loss: 14517.13
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 452 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973231 | Abs. Loss: 14518.10
09/11/24 22:54:08 (11m 27s) | [10/10000] Batch 453 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973280 | Abs. Loss: 14519.07
09/11/24 22:54:08 (11m 28s) | [10/10000] Batch 454 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973218 | Abs. Loss: 14520.05
09/11/24 22:54:08 (11m 28s) | [10/10000] Batch 455 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973258 | Abs. Loss: 14521.02
09/11/24 22:54:08 (11m 28s) | [10/10000] Batch 456 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973283 | Abs. Loss: 14521.99
09/11/24 22:54:08 (11m 28s) | [10/10000] Batch 457 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973230 | Abs. Loss: 14522.96
09/11/24 22:54:08 (11m 28s) | [10/10000] Batch 458 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973224 | Abs. Loss: 14523.94
09/11/24 22:54:08 (11m 28s) | [10/10000] Batch 459 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973295 | Abs. Loss: 14524.91
09/11/24 22:54:08 (11m 28s) | [10/10000] Batch 460 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973241 | Abs. Loss: 14525.88
09/11/24 22:54:08 (11m 28s) | [10/10000] Batch 461 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973261 | Abs. Loss: 14526.86
09/11/24 22:54:08 (11m 28s) | [10/10000] Batch 462 (0.007s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973291 | Abs. Loss: 14527.83
09/11/24 22:54:08 (11m 28s) | [10/10000] Batch 463 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973262 | Abs. Loss: 14528.80
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 464 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973273 | Abs. Loss: 14529.78
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 465 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973331 | Abs. Loss: 14530.75
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 466 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973282 | Abs. Loss: 14531.72
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 467 (0.007s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973330 | Abs. Loss: 14532.70
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 468 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973221 | Abs. Loss: 14533.67
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 469 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973335 | Abs. Loss: 14534.64
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 470 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973241 | Abs. Loss: 14535.62
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 471 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973319 | Abs. Loss: 14536.59
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 472 (0.007s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973311 | Abs. Loss: 14537.56
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 473 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973234 | Abs. Loss: 14538.54
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 474 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973306 | Abs. Loss: 14539.51
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 475 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973258 | Abs. Loss: 14540.48
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 476 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973233 | Abs. Loss: 14541.46
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 477 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973285 | Abs. Loss: 14542.43
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 478 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973273 | Abs. Loss: 14543.40
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 479 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973241 | Abs. Loss: 14544.38
09/11/24 22:54:09 (11m 28s) | [10/10000] Batch 480 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973274 | Abs. Loss: 14545.35
09/11/24 22:54:09 (11m 29s) | [10/10000] Batch 481 (0.007s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973305 | Abs. Loss: 14546.32
09/11/24 22:54:09 (11m 29s) | [10/10000] Batch 482 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973281 | Abs. Loss: 14547.30
09/11/24 22:54:09 (11m 29s) | [10/10000] Batch 483 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973293 | Abs. Loss: 14548.27
09/11/24 22:54:09 (11m 29s) | [10/10000] Batch 484 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973298 | Abs. Loss: 14549.24
09/11/24 22:54:09 (11m 29s) | [10/10000] Batch 485 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973279 | Abs. Loss: 14550.22
09/11/24 22:54:09 (11m 29s) | [10/10000] Batch 486 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973326 | Abs. Loss: 14551.19
09/11/24 22:54:09 (11m 29s) | [10/10000] Batch 487 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973294 | Abs. Loss: 14552.16
09/11/24 22:54:09 (11m 29s) | [10/10000] Batch 488 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973231 | Abs. Loss: 14553.14
09/11/24 22:54:09 (11m 29s) | [10/10000] Batch 489 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973241 | Abs. Loss: 14554.11
09/11/24 22:54:09 (11m 29s) | [10/10000] Batch 490 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973263 | Abs. Loss: 14555.08
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 491 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973254 | Abs. Loss: 14556.06
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 492 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973260 | Abs. Loss: 14557.03
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 493 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973281 | Abs. Loss: 14558.00
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 494 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973269 | Abs. Loss: 14558.98
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 495 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973304 | Abs. Loss: 14559.95
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 496 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973291 | Abs. Loss: 14560.92
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 497 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973309 | Abs. Loss: 14561.90
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 498 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973246 | Abs. Loss: 14562.87
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 499 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973248 | Abs. Loss: 14563.84
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 500 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973252 | Abs. Loss: 14564.82
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 501 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973224 | Abs. Loss: 14565.79
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 502 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973237 | Abs. Loss: 14566.76
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 503 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973347 | Abs. Loss: 14567.74
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 504 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973307 | Abs. Loss: 14568.71
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 505 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973348 | Abs. Loss: 14569.68
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 506 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973326 | Abs. Loss: 14570.66
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 507 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973214 | Abs. Loss: 14571.63
09/11/24 22:54:10 (11m 29s) | [10/10000] Batch 508 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973286 | Abs. Loss: 14572.60
09/11/24 22:54:10 (11m 30s) | [10/10000] Batch 509 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973260 | Abs. Loss: 14573.58
09/11/24 22:54:10 (11m 30s) | [10/10000] Batch 510 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973365 | Abs. Loss: 14574.55
09/11/24 22:54:10 (11m 30s) | [10/10000] Batch 511 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973297 | Abs. Loss: 14575.52
09/11/24 22:54:10 (11m 30s) | [10/10000] Batch 512 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973270 | Abs. Loss: 14576.50
09/11/24 22:54:10 (11m 30s) | [10/10000] Batch 513 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973288 | Abs. Loss: 14577.47
09/11/24 22:54:10 (11m 30s) | [10/10000] Batch 514 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973247 | Abs. Loss: 14578.44
09/11/24 22:54:10 (11m 30s) | [10/10000] Batch 515 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973292 | Abs. Loss: 14579.41
09/11/24 22:54:10 (11m 30s) | [10/10000] Batch 516 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973289 | Abs. Loss: 14580.39
09/11/24 22:54:10 (11m 30s) | [10/10000] Batch 517 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973289 | Abs. Loss: 14581.36
09/11/24 22:54:10 (11m 30s) | [10/10000] Batch 518 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973296 | Abs. Loss: 14582.33
09/11/24 22:54:11 (11m 30s) | [10/10000] Batch 519 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973243 | Abs. Loss: 14583.31
09/11/24 22:54:11 (11m 30s) | [10/10000] Batch 520 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973265 | Abs. Loss: 14584.28
09/11/24 22:54:11 (11m 30s) | [10/10000] Batch 521 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973212 | Abs. Loss: 14585.25
09/11/24 22:54:11 (11m 30s) | [10/10000] Batch 522 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973273 | Abs. Loss: 14586.23
09/11/24 22:54:11 (11m 30s) | [10/10000] Batch 523 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973322 | Abs. Loss: 14587.20
09/11/24 22:54:11 (11m 30s) | [10/10000] Batch 524 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973303 | Abs. Loss: 14588.17
09/11/24 22:54:11 (11m 30s) | [10/10000] Batch 525 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973285 | Abs. Loss: 14589.15
09/11/24 22:54:11 (11m 30s) | [10/10000] Batch 526 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973268 | Abs. Loss: 14590.12
09/11/24 22:54:11 (11m 30s) | [10/10000] Batch 527 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973324 | Abs. Loss: 14591.09
09/11/24 22:54:11 (11m 30s) | [10/10000] Batch 528 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973213 | Abs. Loss: 14592.07
09/11/24 22:54:11 (11m 30s) | [10/10000] Batch 529 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973253 | Abs. Loss: 14593.04
09/11/24 22:54:11 (11m 30s) | [10/10000] Batch 530 (0.005s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973307 | Abs. Loss: 14594.01
09/11/24 22:54:11 (11m 30s) | [10/10000] Batch 531 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973268 | Abs. Loss: 14594.99
09/11/24 22:54:11 (11m 30s) | [10/10000] Batch 532 (0.006s) | LR: 1e-06 | KLW: 0.1, Rec. Loss: 0.973 | Loss: 0.973197 | Abs. Loss: 14595.96
