07/24/24 09:48:18 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

07/24/24 09:48:18 (0m 00s) | [1/15] Batch 0 (0.672s) | LR: 0.001 | KLD: 10.097, KLW: 1, Rec. Loss: 0.674 | Loss: 10.77 | Abs. Loss: 10.77
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 76 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.13 | Abs. Loss: 974.27
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 77 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.120 | Loss: 0.13 | Abs. Loss: 974.40
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 78 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 974.53
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 79 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.121 | Loss: 0.13 | Abs. Loss: 974.66
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 80 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 974.78
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 81 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 974.90
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 82 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.106 | Loss: 0.11 | Abs. Loss: 975.02
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 83 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 975.14
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 84 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 975.26
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 85 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.13 | Abs. Loss: 975.39
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 86 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 975.51
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 87 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 975.63
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 88 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 975.75
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 89 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 975.88
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 90 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 976.00
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 91 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 976.12
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 92 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 976.24
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 93 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 976.36
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 94 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 976.48
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 95 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 976.61
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 96 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.111 | Loss: 0.12 | Abs. Loss: 976.73
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 97 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.110 | Loss: 0.12 | Abs. Loss: 976.84
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 98 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 976.96
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 99 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 977.09
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 100 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 977.21
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 101 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 977.34
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 102 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 977.46
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 103 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 977.58
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 104 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 977.70
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 105 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 977.82
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 106 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 977.94
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 107 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 978.06
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 108 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.124 | Loss: 0.13 | Abs. Loss: 978.19
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 109 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.111 | Loss: 0.12 | Abs. Loss: 978.31
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 110 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 978.43
07/24/24 09:50:04 (1m 45s) | [12/15] Batch 111 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.109 | Loss: 0.12 | Abs. Loss: 978.54
07/24/24 09:50:04 (1m 45s) | [12/15] Batch 112 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.118 | Loss: 0.12 | Abs. Loss: 978.67
07/24/24 09:50:04 (1m 45s) | [12/15] Batch 113 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 978.79
07/24/24 09:50:04 (1m 45s) | [12/15] Batch 114 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 978.91
07/24/24 09:50:04 (1m 45s) | [12/15] Batch 115 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 979.04
07/24/24 09:50:04 (1m 45s) | [12/15] Batch 116 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 979.17
07/24/24 09:50:04 (1m 45s) | [12/15] Batch 117 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 979.29
07/24/24 09:50:04 (1m 45s) | [12/15] Batch 118 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 979.42
07/24/24 09:50:04 (1m 45s) | [12/15] Batch 119 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 979.54
07/24/24 09:50:04 (1m 45s) | [12/15] Batch 120 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 979.67
07/24/24 09:50:04 (1m 45s) | [12/15] Batch 121 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.120 | Loss: 0.13 | Abs. Loss: 979.80
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 122 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 979.93
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 123 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 980.06
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 124 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 980.18
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 125 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 980.31
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 126 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 980.43
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 127 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 980.55
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 128 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 980.67
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 129 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 980.80
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 130 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 980.92
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 131 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.111 | Loss: 0.12 | Abs. Loss: 981.04
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 132 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 981.17
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 133 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 981.29
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 134 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.121 | Loss: 0.13 | Abs. Loss: 981.42
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 135 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.13 | Abs. Loss: 981.54
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 136 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.120 | Loss: 0.13 | Abs. Loss: 981.67
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 137 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 981.80
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 138 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 981.93
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 139 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 982.05
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 140 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 982.18
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 141 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 982.30
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 142 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 982.42
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 143 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 982.55
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 144 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 982.67
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 145 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 982.79
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 146 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.13 | Abs. Loss: 982.92
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 147 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 983.05
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 148 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 983.18
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 149 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 983.31
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 150 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 983.43
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 151 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 983.55
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 152 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 983.67
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 153 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 983.79
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 154 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 983.92
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 155 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 984.04
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 156 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.13 | Abs. Loss: 984.17
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 157 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 984.29
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 158 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.124 | Loss: 0.13 | Abs. Loss: 984.42
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 159 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 984.55
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 160 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 984.67
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 161 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 984.79
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 162 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 984.92
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 163 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 985.04
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 164 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.120 | Loss: 0.13 | Abs. Loss: 985.17
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 165 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 985.29
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 166 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 985.41
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 167 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 985.53
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 168 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.111 | Loss: 0.12 | Abs. Loss: 985.65
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 169 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 985.78
07/24/24 09:50:04 (1m 46s) | [12/15] Batch 170 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.109 | Loss: 0.12 | Abs. Loss: 985.89
07/24/24 09:50:05 (1m 46s) | [12/15] Batch 171 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 986.02
07/24/24 09:50:05 (1m 46s) | [12/15] Batch 172 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 986.14
07/24/24 09:50:05 (1m 46s) | [12/15] Batch 173 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 986.26
07/24/24 09:50:05 (1m 46s) | [12/15] Batch 174 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 986.39
07/24/24 09:50:05 (1m 46s) | [12/15] Batch 175 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 986.51
07/24/24 09:50:05 (1m 46s) | [12/15] Batch 176 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 986.63
07/24/24 09:50:05 (1m 46s) | [12/15] Batch 177 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 986.75
07/24/24 09:50:05 (1m 46s) | [12/15] Batch 178 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 986.88
07/24/24 09:50:05 (1m 46s) | [12/15] Batch 179 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 987.00
07/24/24 09:50:05 (1m 46s) | [12/15] Batch 180 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.13 | Abs. Loss: 987.12
07/24/24 09:50:05 (1m 46s) | [12/15] Batch 181 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 987.25
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 182 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 987.37
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 183 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 987.49
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 184 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.109 | Loss: 0.12 | Abs. Loss: 987.61
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 185 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.118 | Loss: 0.12 | Abs. Loss: 987.73
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 186 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 987.86
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 187 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 987.98
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 188 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 988.11
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 189 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 988.23
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 190 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 988.36
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 191 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.108 | Loss: 0.12 | Abs. Loss: 988.47
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 192 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 988.60
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 193 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 988.73
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 194 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 988.85
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 195 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.124 | Loss: 0.13 | Abs. Loss: 988.98
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 196 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 989.10
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 197 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 989.23
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 198 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 989.36
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 199 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 989.48
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 200 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 989.61
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 201 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 989.74
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 202 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.120 | Loss: 0.13 | Abs. Loss: 989.86
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 203 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 989.99
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 204 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 990.11
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 205 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 990.24
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 206 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.109 | Loss: 0.12 | Abs. Loss: 990.36
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 207 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.121 | Loss: 0.13 | Abs. Loss: 990.49
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 208 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 990.61
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 209 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 990.74
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 210 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.111 | Loss: 0.12 | Abs. Loss: 990.86
07/24/24 09:50:05 (1m 47s) | [12/15] Batch 211 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 990.98
