10/04/24 22:56:10 Textual logger initiated. Now configuring tensorboard writer.
10/04/24 22:56:10 Tensorboard writers created. Tensorboard logs will be saved to "./Training Logs/10-04-24__22-56-10/tensorboard".
10/04/24 22:56:10 Starting Tensorboard thread...
10/04/24 22:56:14 Tensorboard is ready at http://localhost:6006/.
10/04/24 22:56:14 Continuing to training script...
10/04/24 22:56:17 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('h_dim', 1024), ('latent_dim', 128))
10/04/24 22:56:17 Train Loader Image Data Size: (28, 28)
10/04/24 22:56:18 (0:00:00.80) | [1/10000] Batch 0 (0.769s) | LR: 1e-08 | KLW: 0.001, KLD (loss): 15058.193, Rec. Loss: 14631.21289062 | Total Loss: 14646.27148438
10/04/24 23:04:16 (0:07:59.64) | [3/10000] Batch 293 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10939.190, Rec. Loss: 14209.36328125 | Total Loss: 14242.18066406
10/04/24 23:04:17 (0:07:59.68) | [3/10000] Batch 294 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10591.279, Rec. Loss: 13703.34082031 | Total Loss: 13735.11425781
10/04/24 23:04:17 (0:07:59.72) | [3/10000] Batch 295 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10452.149, Rec. Loss: 13603.34960938 | Total Loss: 13634.70605469
10/04/24 23:04:17 (0:07:59.76) | [3/10000] Batch 296 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10524.561, Rec. Loss: 13685.37011719 | Total Loss: 13716.94335938
10/04/24 23:04:17 (0:07:59.80) | [3/10000] Batch 297 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10618.979, Rec. Loss: 13817.52441406 | Total Loss: 13849.38183594
10/04/24 23:04:17 (0:07:59.84) | [3/10000] Batch 298 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10817.545, Rec. Loss: 14029.61914062 | Total Loss: 14062.07226562
10/04/24 23:04:17 (0:07:59.88) | [3/10000] Batch 299 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10368.336, Rec. Loss: 13373.07617188 | Total Loss: 13404.18164062
10/04/24 23:04:17 (0:07:59.92) | [3/10000] Batch 300 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10773.426, Rec. Loss: 14007.29296875 | Total Loss: 14039.61328125
10/04/24 23:04:17 (0:07:59.96) | [3/10000] Batch 301 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10585.235, Rec. Loss: 13765.49902344 | Total Loss: 13797.25488281
10/04/24 23:04:17 (0:08:00.00) | [3/10000] Batch 302 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10589.521, Rec. Loss: 13789.00585938 | Total Loss: 13820.77441406
10/04/24 23:04:17 (0:08:00.04) | [3/10000] Batch 303 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10772.826, Rec. Loss: 13946.95312500 | Total Loss: 13979.27148438
10/04/24 23:04:17 (0:08:00.08) | [3/10000] Batch 304 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10231.329, Rec. Loss: 13345.92187500 | Total Loss: 13376.61621094
10/04/24 23:04:17 (0:08:00.12) | [3/10000] Batch 305 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10458.822, Rec. Loss: 13579.31250000 | Total Loss: 13610.68945312
10/04/24 23:04:17 (0:08:00.16) | [3/10000] Batch 306 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 11186.299, Rec. Loss: 14517.77636719 | Total Loss: 14551.33496094
10/04/24 23:04:17 (0:08:00.20) | [3/10000] Batch 307 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10654.793, Rec. Loss: 13869.28613281 | Total Loss: 13901.25097656
10/04/24 23:04:17 (0:08:00.24) | [3/10000] Batch 308 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10408.531, Rec. Loss: 13568.79687500 | Total Loss: 13600.02246094
10/04/24 23:04:17 (0:08:00.28) | [3/10000] Batch 309 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10484.003, Rec. Loss: 13637.50000000 | Total Loss: 13668.95214844
10/04/24 23:04:17 (0:08:00.32) | [3/10000] Batch 310 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9964.520, Rec. Loss: 13001.23437500 | Total Loss: 13031.12792969
10/04/24 23:04:17 (0:08:00.36) | [3/10000] Batch 311 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 11143.162, Rec. Loss: 14447.58691406 | Total Loss: 14481.01660156
10/04/24 23:04:17 (0:08:00.41) | [3/10000] Batch 312 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10938.064, Rec. Loss: 14254.39062500 | Total Loss: 14287.20507812
10/04/24 23:04:17 (0:08:00.45) | [3/10000] Batch 313 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10706.844, Rec. Loss: 13822.63378906 | Total Loss: 13854.75390625
10/04/24 23:04:17 (0:08:00.49) | [3/10000] Batch 314 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10211.672, Rec. Loss: 13264.48535156 | Total Loss: 13295.12011719
10/04/24 23:04:17 (0:08:00.53) | [3/10000] Batch 315 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 11392.547, Rec. Loss: 14853.61621094 | Total Loss: 14887.79394531
10/04/24 23:04:17 (0:08:00.57) | [3/10000] Batch 316 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9896.609, Rec. Loss: 12852.32128906 | Total Loss: 12882.01074219
10/04/24 23:04:17 (0:08:00.61) | [3/10000] Batch 317 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10397.803, Rec. Loss: 13551.30664062 | Total Loss: 13582.50000000
10/04/24 23:04:17 (0:08:00.65) | [3/10000] Batch 318 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10771.250, Rec. Loss: 14060.23046875 | Total Loss: 14092.54394531
10/04/24 23:04:18 (0:08:00.69) | [3/10000] Batch 319 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9858.869, Rec. Loss: 12860.20117188 | Total Loss: 12889.77734375
10/04/24 23:04:18 (0:08:00.73) | [3/10000] Batch 320 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10119.142, Rec. Loss: 13190.29589844 | Total Loss: 13220.65332031
10/04/24 23:04:18 (0:08:00.77) | [3/10000] Batch 321 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9789.633, Rec. Loss: 12753.62109375 | Total Loss: 12782.99023438
10/04/24 23:04:18 (0:08:00.81) | [3/10000] Batch 322 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9033.427, Rec. Loss: 11827.03906250 | Total Loss: 11854.13964844
10/04/24 23:04:18 (0:08:00.85) | [3/10000] Batch 323 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9489.582, Rec. Loss: 12358.11914062 | Total Loss: 12386.58789062
10/04/24 23:04:18 (0:08:00.89) | [3/10000] Batch 324 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10369.646, Rec. Loss: 13529.18652344 | Total Loss: 13560.29589844
10/04/24 23:04:18 (0:08:00.94) | [3/10000] Batch 325 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10010.942, Rec. Loss: 13018.51074219 | Total Loss: 13048.54394531
10/04/24 23:04:18 (0:08:00.98) | [3/10000] Batch 326 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10278.463, Rec. Loss: 13338.54492188 | Total Loss: 13369.37988281
10/04/24 23:04:18 (0:08:01.02) | [3/10000] Batch 327 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10111.225, Rec. Loss: 13099.30957031 | Total Loss: 13129.64355469
10/04/24 23:04:18 (0:08:01.06) | [3/10000] Batch 328 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10303.901, Rec. Loss: 13379.32421875 | Total Loss: 13410.23632812
10/04/24 23:04:18 (0:08:01.24) | [3/10000] Batch 329 (0.012s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9613.061, Rec. Loss: 12564.94238281 | Total Loss: 12593.78125000
10/04/24 23:04:18 (0:08:01.28) | [3/10000] Batch 330 (0.014s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10139.801, Rec. Loss: 13266.68750000 | Total Loss: 13297.10644531
10/04/24 23:04:18 (0:08:01.33) | [3/10000] Batch 331 (0.014s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10565.227, Rec. Loss: 13756.04882812 | Total Loss: 13787.74414062
10/04/24 23:04:18 (0:08:01.37) | [3/10000] Batch 332 (0.013s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10440.948, Rec. Loss: 13681.33593750 | Total Loss: 13712.65917969
10/04/24 23:04:18 (0:08:01.41) | [3/10000] Batch 333 (0.014s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10905.857, Rec. Loss: 14236.90136719 | Total Loss: 14269.61914062
10/04/24 23:04:18 (0:08:01.45) | [3/10000] Batch 334 (0.011s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9806.789, Rec. Loss: 12774.76464844 | Total Loss: 12804.18457031
10/04/24 23:04:18 (0:08:01.50) | [3/10000] Batch 335 (0.011s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10900.848, Rec. Loss: 14209.93457031 | Total Loss: 14242.63671875
10/04/24 23:04:18 (0:08:01.54) | [3/10000] Batch 336 (0.011s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10707.471, Rec. Loss: 13959.70312500 | Total Loss: 13991.82519531
10/04/24 23:04:18 (0:08:01.58) | [3/10000] Batch 337 (0.011s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10705.895, Rec. Loss: 13947.88378906 | Total Loss: 13980.00195312
10/04/24 23:04:18 (0:08:01.62) | [3/10000] Batch 338 (0.011s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9876.078, Rec. Loss: 12900.49121094 | Total Loss: 12930.11914062
10/04/24 23:04:18 (0:08:01.66) | [3/10000] Batch 339 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10842.612, Rec. Loss: 14145.37792969 | Total Loss: 14177.90625000
10/04/24 23:04:19 (0:08:01.70) | [3/10000] Batch 340 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10548.904, Rec. Loss: 13758.19238281 | Total Loss: 13789.83886719
10/04/24 23:04:19 (0:08:01.74) | [3/10000] Batch 341 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10753.804, Rec. Loss: 13956.25000000 | Total Loss: 13988.51171875
10/04/24 23:04:19 (0:08:01.78) | [3/10000] Batch 342 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9681.231, Rec. Loss: 12650.80761719 | Total Loss: 12679.85156250
10/04/24 23:04:19 (0:08:01.82) | [3/10000] Batch 343 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10374.828, Rec. Loss: 13552.62890625 | Total Loss: 13583.75292969
10/04/24 23:04:19 (0:08:01.85) | [3/10000] Batch 344 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10610.818, Rec. Loss: 13816.40136719 | Total Loss: 13848.23339844
10/04/24 23:04:19 (0:08:01.89) | [3/10000] Batch 345 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10004.809, Rec. Loss: 13062.82519531 | Total Loss: 13092.83984375
10/04/24 23:04:19 (0:08:01.93) | [3/10000] Batch 346 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10811.881, Rec. Loss: 14150.12109375 | Total Loss: 14182.55664062
10/04/24 23:04:19 (0:08:01.97) | [3/10000] Batch 347 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10093.791, Rec. Loss: 13201.85449219 | Total Loss: 13232.13574219
10/04/24 23:04:19 (0:08:02.01) | [3/10000] Batch 348 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9785.479, Rec. Loss: 12797.36132812 | Total Loss: 12826.71777344
10/04/24 23:04:19 (0:08:02.05) | [3/10000] Batch 349 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10559.801, Rec. Loss: 13819.28613281 | Total Loss: 13850.96582031
10/04/24 23:04:19 (0:08:02.09) | [3/10000] Batch 350 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9256.689, Rec. Loss: 12140.58300781 | Total Loss: 12168.35351562
10/04/24 23:04:19 (0:08:02.13) | [3/10000] Batch 351 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10649.006, Rec. Loss: 13923.62792969 | Total Loss: 13955.57519531
10/04/24 23:04:19 (0:08:02.17) | [3/10000] Batch 352 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9955.982, Rec. Loss: 13078.58984375 | Total Loss: 13108.45800781
10/04/24 23:04:19 (0:08:02.21) | [3/10000] Batch 353 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9173.427, Rec. Loss: 11896.49316406 | Total Loss: 11924.01367188
10/04/24 23:04:19 (0:08:02.25) | [3/10000] Batch 354 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 11017.301, Rec. Loss: 14413.79296875 | Total Loss: 14446.84472656
10/04/24 23:04:19 (0:08:02.29) | [3/10000] Batch 355 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10856.480, Rec. Loss: 14140.31347656 | Total Loss: 14172.88281250
10/04/24 23:04:19 (0:08:02.33) | [3/10000] Batch 356 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10814.414, Rec. Loss: 14115.05664062 | Total Loss: 14147.50000000
10/04/24 23:04:19 (0:08:02.37) | [3/10000] Batch 357 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9303.269, Rec. Loss: 12209.69921875 | Total Loss: 12237.60937500
10/04/24 23:04:19 (0:08:02.41) | [3/10000] Batch 358 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10257.566, Rec. Loss: 13384.65429688 | Total Loss: 13415.42675781
10/04/24 23:04:19 (0:08:02.45) | [3/10000] Batch 359 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9907.104, Rec. Loss: 12935.77441406 | Total Loss: 12965.49609375
10/04/24 23:04:19 (0:08:02.49) | [3/10000] Batch 360 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10509.580, Rec. Loss: 13704.39648438 | Total Loss: 13735.92480469
10/04/24 23:04:19 (0:08:02.53) | [3/10000] Batch 361 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9987.925, Rec. Loss: 13021.71875000 | Total Loss: 13051.68261719
10/04/24 23:04:19 (0:08:02.57) | [3/10000] Batch 362 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9223.678, Rec. Loss: 12053.67382812 | Total Loss: 12081.34472656
10/04/24 23:04:19 (0:08:02.61) | [3/10000] Batch 363 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10619.226, Rec. Loss: 13855.41699219 | Total Loss: 13887.27441406
10/04/24 23:04:19 (0:08:02.64) | [3/10000] Batch 364 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10952.393, Rec. Loss: 14358.72656250 | Total Loss: 14391.58398438
10/04/24 23:04:20 (0:08:02.68) | [3/10000] Batch 365 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10147.437, Rec. Loss: 13303.06738281 | Total Loss: 13333.50976562
10/04/24 23:04:20 (0:08:02.72) | [3/10000] Batch 366 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10819.514, Rec. Loss: 14143.95800781 | Total Loss: 14176.41699219
10/04/24 23:04:20 (0:08:02.76) | [3/10000] Batch 367 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9812.042, Rec. Loss: 12832.15332031 | Total Loss: 12861.58984375
10/04/24 23:04:20 (0:08:02.80) | [3/10000] Batch 368 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10024.514, Rec. Loss: 13067.45996094 | Total Loss: 13097.53320312
10/04/24 23:04:20 (0:08:02.84) | [3/10000] Batch 369 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10784.217, Rec. Loss: 14116.04394531 | Total Loss: 14148.39648438
10/04/24 23:04:20 (0:08:02.88) | [3/10000] Batch 370 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10296.432, Rec. Loss: 13453.83691406 | Total Loss: 13484.72656250
10/04/24 23:04:20 (0:08:02.92) | [3/10000] Batch 371 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10438.611, Rec. Loss: 13652.00195312 | Total Loss: 13683.31738281
10/04/24 23:04:20 (0:08:02.96) | [3/10000] Batch 372 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10109.488, Rec. Loss: 13232.49511719 | Total Loss: 13262.82324219
10/04/24 23:04:20 (0:08:03.00) | [3/10000] Batch 373 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10901.618, Rec. Loss: 14243.06933594 | Total Loss: 14275.77441406
10/04/24 23:04:20 (0:08:03.04) | [3/10000] Batch 374 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10087.580, Rec. Loss: 13232.36425781 | Total Loss: 13262.62695312
10/04/24 23:04:20 (0:08:03.08) | [3/10000] Batch 375 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10610.469, Rec. Loss: 13903.77832031 | Total Loss: 13935.60937500
10/04/24 23:04:20 (0:08:03.12) | [3/10000] Batch 376 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9650.297, Rec. Loss: 12601.65527344 | Total Loss: 12630.60644531
10/04/24 23:04:20 (0:08:03.16) | [3/10000] Batch 377 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9946.826, Rec. Loss: 13061.34082031 | Total Loss: 13091.18164062
10/04/24 23:04:20 (0:08:03.19) | [3/10000] Batch 378 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10230.936, Rec. Loss: 13376.56542969 | Total Loss: 13407.25781250
10/04/24 23:04:20 (0:08:03.23) | [3/10000] Batch 379 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10294.731, Rec. Loss: 13481.04003906 | Total Loss: 13511.92382812
10/04/24 23:04:20 (0:08:03.27) | [3/10000] Batch 380 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10093.961, Rec. Loss: 13200.69433594 | Total Loss: 13230.97656250
10/04/24 23:04:20 (0:08:03.31) | [3/10000] Batch 381 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 11063.677, Rec. Loss: 14508.78027344 | Total Loss: 14541.97167969
10/04/24 23:04:20 (0:08:03.35) | [3/10000] Batch 382 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10572.217, Rec. Loss: 13884.65917969 | Total Loss: 13916.37597656
10/04/24 23:04:20 (0:08:03.39) | [3/10000] Batch 383 (0.008s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9392.990, Rec. Loss: 12318.65820312 | Total Loss: 12346.83691406
10/04/24 23:04:20 (0:08:03.43) | [3/10000] Batch 384 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10214.020, Rec. Loss: 13402.24511719 | Total Loss: 13432.88671875
10/04/24 23:04:20 (0:08:03.47) | [3/10000] Batch 385 (0.013s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10396.209, Rec. Loss: 13512.24804688 | Total Loss: 13543.43652344
10/04/24 23:04:20 (0:08:03.52) | [3/10000] Batch 386 (0.012s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9963.592, Rec. Loss: 13092.89843750 | Total Loss: 13122.78906250
10/04/24 23:04:20 (0:08:03.56) | [3/10000] Batch 387 (0.012s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10952.812, Rec. Loss: 14371.13671875 | Total Loss: 14403.99511719
10/04/24 23:04:20 (0:08:03.61) | [3/10000] Batch 388 (0.013s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9343.827, Rec. Loss: 12261.75878906 | Total Loss: 12289.79003906
10/04/24 23:04:20 (0:08:03.65) | [3/10000] Batch 389 (0.012s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9812.584, Rec. Loss: 12898.08203125 | Total Loss: 12927.51953125
10/04/24 23:04:21 (0:08:03.69) | [3/10000] Batch 390 (0.012s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10553.476, Rec. Loss: 13870.34472656 | Total Loss: 13902.00488281
10/04/24 23:04:21 (0:08:03.74) | [3/10000] Batch 391 (0.012s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10217.329, Rec. Loss: 13405.79589844 | Total Loss: 13436.44824219
10/04/24 23:04:21 (0:08:03.78) | [3/10000] Batch 392 (0.012s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10961.296, Rec. Loss: 14400.46386719 | Total Loss: 14433.34765625
10/04/24 23:04:21 (0:08:03.82) | [3/10000] Batch 393 (0.012s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10451.736, Rec. Loss: 13735.66992188 | Total Loss: 13767.02539062
10/04/24 23:04:21 (0:08:03.86) | [3/10000] Batch 394 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 11567.150, Rec. Loss: 15125.24218750 | Total Loss: 15159.94335938
10/04/24 23:04:21 (0:08:03.91) | [3/10000] Batch 395 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10559.147, Rec. Loss: 13883.35351562 | Total Loss: 13915.03125000
10/04/24 23:04:21 (0:08:03.95) | [3/10000] Batch 396 (0.011s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9699.876, Rec. Loss: 12730.08203125 | Total Loss: 12759.18164062
10/04/24 23:04:21 (0:08:03.99) | [3/10000] Batch 397 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10684.797, Rec. Loss: 14033.34179688 | Total Loss: 14065.39648438
10/04/24 23:04:21 (0:08:04.03) | [3/10000] Batch 398 (0.010s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10800.362, Rec. Loss: 14180.63671875 | Total Loss: 14213.03808594
10/04/24 23:04:21 (0:08:04.07) | [3/10000] Batch 399 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9966.238, Rec. Loss: 13095.99707031 | Total Loss: 13125.89550781
10/04/24 23:04:21 (0:08:04.11) | [3/10000] Batch 400 (0.008s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9918.045, Rec. Loss: 13064.43261719 | Total Loss: 13094.18652344
10/04/24 23:04:21 (0:08:04.14) | [3/10000] Batch 401 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9954.781, Rec. Loss: 13090.30566406 | Total Loss: 13120.16992188
10/04/24 23:04:21 (0:08:04.18) | [3/10000] Batch 402 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10222.079, Rec. Loss: 13334.84570312 | Total Loss: 13365.51171875
10/04/24 23:04:21 (0:08:04.22) | [3/10000] Batch 403 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 11376.121, Rec. Loss: 14927.20117188 | Total Loss: 14961.32910156
10/04/24 23:04:21 (0:08:04.26) | [3/10000] Batch 404 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10203.493, Rec. Loss: 13318.30371094 | Total Loss: 13348.91406250
10/04/24 23:04:21 (0:08:04.30) | [3/10000] Batch 405 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10374.577, Rec. Loss: 13610.10449219 | Total Loss: 13641.22851562
10/04/24 23:04:21 (0:08:04.34) | [3/10000] Batch 406 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9684.619, Rec. Loss: 12712.06347656 | Total Loss: 12741.11718750
10/04/24 23:04:21 (0:08:04.38) | [3/10000] Batch 407 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10509.012, Rec. Loss: 13810.00195312 | Total Loss: 13841.52929688
10/04/24 23:04:21 (0:08:04.42) | [3/10000] Batch 408 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9249.511, Rec. Loss: 12165.41503906 | Total Loss: 12193.16308594
10/04/24 23:04:21 (0:08:04.46) | [3/10000] Batch 409 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10569.911, Rec. Loss: 13827.29492188 | Total Loss: 13859.00488281
10/04/24 23:04:21 (0:08:04.50) | [3/10000] Batch 410 (0.008s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 11295.367, Rec. Loss: 14856.67773438 | Total Loss: 14890.56347656
10/04/24 23:04:21 (0:08:04.54) | [3/10000] Batch 411 (0.008s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10349.556, Rec. Loss: 13629.87792969 | Total Loss: 13660.92675781
10/04/24 23:04:21 (0:08:04.57) | [3/10000] Batch 412 (0.008s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9808.523, Rec. Loss: 12869.63769531 | Total Loss: 12899.06347656
10/04/24 23:04:21 (0:08:04.62) | [3/10000] Batch 413 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9956.718, Rec. Loss: 13010.64453125 | Total Loss: 13040.51464844
10/04/24 23:04:21 (0:08:04.66) | [3/10000] Batch 414 (0.008s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10383.541, Rec. Loss: 13607.56054688 | Total Loss: 13638.71093750
10/04/24 23:04:22 (0:08:04.69) | [3/10000] Batch 415 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10166.805, Rec. Loss: 13404.14843750 | Total Loss: 13434.64843750
10/04/24 23:04:22 (0:08:04.73) | [3/10000] Batch 416 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 11371.507, Rec. Loss: 14850.63183594 | Total Loss: 14884.74609375
10/04/24 23:04:22 (0:08:04.77) | [3/10000] Batch 417 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10268.871, Rec. Loss: 13534.36718750 | Total Loss: 13565.17382812
10/04/24 23:04:22 (0:08:04.81) | [3/10000] Batch 418 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 9929.776, Rec. Loss: 13086.70410156 | Total Loss: 13116.49316406
10/04/24 23:04:22 (0:08:04.85) | [3/10000] Batch 419 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10472.652, Rec. Loss: 13818.27929688 | Total Loss: 13849.69726562
10/04/24 23:04:22 (0:08:04.89) | [3/10000] Batch 420 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10411.289, Rec. Loss: 13643.41308594 | Total Loss: 13674.64648438
10/04/24 23:04:22 (0:08:04.93) | [3/10000] Batch 421 (0.008s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10159.099, Rec. Loss: 13387.81347656 | Total Loss: 13418.29101562
10/04/24 23:04:22 (0:08:04.97) | [3/10000] Batch 422 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10723.605, Rec. Loss: 14141.20117188 | Total Loss: 14173.37207031
10/04/24 23:04:22 (0:08:05.02) | [3/10000] Batch 423 (0.009s) | LR: 1e-08 | KLW: 0.003, KLD (loss): 10067.350, Rec. Loss: 13248.97265625 | Total Loss: 13279.17480469
